product_id,product_distributer,product_name,product_category,product_reviews,product_review_sentiment,product_link
HA004,Flipkart,Whirlpool Double-Door Fridge,Home Appliances,"Drawers are easy to remove and clean.",Positive,https://www.flipkart.com/whirlpool-235-l-frost-free-double-door-3-star-convertible-refrigerator/p/itm4429d62b53445?pid=RFRGR5WYSZRYYD2E&lid=LSTRFRGR5WYSZRYYD2EIBOGDA&marketplace=FLIPKART&q=Whirlpool+Double-Door+Fridge&store=j9e%2Fabm%2Fhzg&srno=s_1_1&otracker=search&otracker1=search&fm=Search&iid=8a266194-344a-44e5-9326-f8eecd6fbfe3.RFRGR5WYSZRYYD2E.SEARCH&ppt=sp&ppn=sp&ssid=ysp92fsy5c0000001713898112530&qH=88275a4792100251
HA004,Flipkart,Whirlpool Double-Door Fridge,Home Appliances,"Exterior design is stylish.",Positive,https://www.flipkart.com/whirlpool-235-l-frost-free-double-door-3-star-convertible-refrigerator/p/itm4429d62b53445?pid=RFRGR5WYSZRYYD2E&lid=LSTRFRGR5WYSZRYYD2EIBOGDA&marketplace=FLIPKART&q=Whirlpool+Double-Door+Fridge&store=j9e%2Fabm%2Fhzg&srno=s_1_1&otracker=search&otracker1=search&fm=Search&iid=8a266194-344a-44e5-9326-f8eecd6fbfe3.RFRGR5WYSZRYYD2E.SEARCH&ppt=sp&ppn=sp&ssid=ysp92fsy5c0000001713898112530&qH=88275a4792100251
HA004,Flipkart,Whirlpool Double-Door Fridge,Home Appliances,"Temperature control is accurate.",Positive,https://www.flipkart.com/whirlpool-235-l-frost-free-double-door-3-star-convertible-refrigerator/p/itm4429d62b53445?pid=RFRGR5WYSZRYYD2E&lid=LSTRFRGR5WYSZRYYD2EIBOGDA&marketplace=FLIPKART&q=Whirlpool+Double-Door+Fridge&store=j9e%2Fabm%2Fhzg&srno=s_1_1&otracker=search&otracker1=search&fm=Search&iid=8a266194-344a-44e5-9326-f8eecd6fbfe3.RFRGR5WYSZRYYD2E.SEARCH&ppt=sp&ppn=sp&ssid=ysp92fsy5c0000001713898112530&qH=88275a4792100251
HA004,Flipkart,Whirlpool Double-Door Fridge,Home Appliances,"Stopped working after a year.",Negative,https://www.flipkart.com/whirlpool-235-l-frost-free-double-door-3-star-convertible-refrigerator/p/itm4429d62b53445?pid=RFRGR5WYSZRYYD2E&lid=LSTRFRGR5WYSZRYYD2EIBOGDA&marketplace=FLIPKART&q=Whirlpool+Double-Door+Fridge&store=j9e%2Fabm%2Fhzg&srno=s_1_1&otracker=search&otracker1=search&fm=Search&iid=8a266194-344a-44e5-9326-f8eecd6fbfe3.RFRGR5WYSZRYYD2E.SEARCH&ppt=sp&ppn=sp&ssid=ysp92fsy5c0000001713898112530&qH=88275a4792100251
HA004,Flipkart,Whirlpool Double-Door Fridge,Home Appliances,"Good customer service.",Positive,https://www.flipkart.com/whirlpool-235-l-frost-free-double-door-3-star-convertible-refrigerator/p/itm4429d62b53445?pid=RFRGR5WYSZRYYD2E&lid=LSTRFRGR5WYSZRYYD2EIBOGDA&marketplace=FLIPKART&q=Whirlpool+Double-Door+Fridge&store=j9e%2Fabm%2Fhzg&srno=s_1_1&otracker=search&otracker1=search&fm=Search&iid=8a266194-344a-44e5-9326-f8eecd6fbfe3.RFRGR5WYSZRYYD2E.SEARCH&ppt=sp&ppn=sp&ssid=ysp92fsy5c0000001713898112530&qH=88275a4792100251
HA005,Amazon,Panasonic NN-SN686S,Home Appliances,"Heats food quickly and evenly.",Positive,https://www.amazon.com/Panasonic-Microwave-NN-SN686S-Countertop-Technology/dp/B01DEWZUG4/ref=sr_1_1?crid=1GT9LSPD3CVPW&dib=eyJ2IjoiMSJ9.I3kYMZG2GAWRnxG6WEFNBhdFIcVGXgiHM0w7kNhV1nR8e73tB220nheYC2jVLQn_-uOipLPcv3H3Y9r1elXqT-hlA7zCuWYS3TdOq365Hx8fdpsY68DW1x97rCuXGSY-VkYD0F6soUH1bty3bN3q_147zsJemzJy8wDu-daqALX6weL9j3ZCmeldlwNr6YC_65sMDbk5pUAdeeuYzgxsNSKwIY1Qns8lrtVoCs2bpEo.usg2ZqqOwdeb3YgZtuilkCCLitgSRpc-JNB0JMN2iPA&dib_tag=se&keywords=Panasonic%2BNN-SN686S&qid=1713870232&sprefix=panasonic%2Bnn-sn686s%2Caps%2C354&sr=8-1&th=1
HA005,Amazon,Panasonic NN-SN686S,Home Appliances,"A bit too small for large dishes.",Negative,https://www.amazon.com/Panasonic-Microwave-NN-SN686S-Countertop-Technology/dp/B01DEWZUG4/ref=sr_1_1?crid=1GT9LSPD3CVPW&dib=eyJ2IjoiMSJ9.I3kYMZG2GAWRnxG6WEFNBhdFIcVGXgiHM0w7kNhV1nR8e73tB220nheYC2jVLQn_-uOipLPcv3H3Y9r1elXqT-hlA7zCuWYS3TdOq365Hx8fdpsY68DW1x97rCuXGSY-VkYD0F6soUH1bty3bN3q_147zsJemzJy8wDu-daqALX6weL9j3ZCmeldlwNr6YC_65sMDbk5pUAdeeuYzgxsNSKwIY1Qns8lrtVoCs2bpEo.usg2ZqqOwdeb3YgZtuilkCCLitgSRpc-JNB0JMN2iPA&dib_tag=se&keywords=Panasonic%2BNN-SN686S&qid=1713870232&sprefix=panasonic%2Bnn-sn686s%2Caps%2C354&sr=8-1&th=1
HA005,Amazon,Panasonic NN-SN686S,Home Appliances,"Controls are simple and intuitive.",Positive,https://www.amazon.com/Panasonic-Microwave-NN-SN686S-Countertop-Technology/dp/B01DEWZUG4/ref=sr_1_1?crid=1GT9LSPD3CVPW&dib=eyJ2IjoiMSJ9.I3kYMZG2GAWRnxG6WEFNBhdFIcVGXgiHM0w7kNhV1nR8e73tB220nheYC2jVLQn_-uOipLPcv3H3Y9r1elXqT-hlA7zCuWYS3TdOq365Hx8fdpsY68DW1x97rCuXGSY-VkYD0F6soUH1bty3bN3q_147zsJemzJy8wDu-daqALX6weL9j3ZCmeldlwNr6YC_65sMDbk5pUAdeeuYzgxsNSKwIY1Qns8lrtVoCs2bpEo.usg2ZqqOwdeb3YgZtuilkCCLitgSRpc-JNB0JMN2iPA&dib_tag=se&keywords=Panasonic%2BNN-SN686S&qid=1713870232&sprefix=panasonic%2Bnn-sn686s%2Caps%2C354&sr=8-1&th=1
HA005,Amazon,Panasonic NN-SN686S,Home Appliances,"Turntable motor is noisy.",Neutral,https://www.amazon.com/Panasonic-Microwave-NN-SN686S-Countertop-Technology/dp/B01DEWZUG4/ref=sr_1_1?crid=1GT9LSPD3CVPW&dib=eyJ2IjoiMSJ9.I3kYMZG2GAWRnxG6WEFNBhdFIcVGXgiHM0w7kNhV1nR8e73tB220nheYC2jVLQn_-uOipLPcv3H3Y9r1elXqT-hlA7zCuWYS3TdOq365Hx8fdpsY68DW1x97rCuXGSY-VkYD0F6soUH1bty3bN3q_147zsJemzJy8wDu-daqALX6weL9j3ZCmeldlwNr6YC_65sMDbk5pUAdeeuYzgxsNSKwIY1Qns8lrtVoCs2bpEo.usg2ZqqOwdeb3YgZtuilkCCLitgSRpc-JNB0JMN2iPA&dib_tag=se&keywords=Panasonic%2BNN-SN686S&qid=1713870232&sprefix=panasonic%2Bnn-sn686s%2Caps%2C354&sr=8-1&th=1
HA005,Amazon,Panasonic NN-SN686S,Home Appliances,"Cooks well without burning.",Positive,https://www.amazon.com/Panasonic-Microwave-NN-SN686S-Countertop-Technology/dp/B01DEWZUG4/ref=sr_1_1?crid=1GT9LSPD3CVPW&dib=eyJ2IjoiMSJ9.I3kYMZG2GAWRnxG6WEFNBhdFIcVGXgiHM0w7kNhV1nR8e73tB220nheYC2jVLQn_-uOipLPcv3H3Y9r1elXqT-hlA7zCuWYS3TdOq365Hx8fdpsY68DW1x97rCuXGSY-VkYD0F6soUH1bty3bN3q_147zsJemzJy8wDu-daqALX6weL9j3ZCmeldlwNr6YC_65sMDbk5pUAdeeuYzgxsNSKwIY1Qns8lrtVoCs2bpEo.usg2ZqqOwdeb3YgZtuilkCCLitgSRpc-JNB0JMN2iPA&dib_tag=se&keywords=Panasonic%2BNN-SN686S&qid=1713870232&sprefix=panasonic%2Bnn-sn686s%2Caps%2C354&sr=8-1&th=1
HA005,Amazon,Panasonic NN-SN686S,Home Appliances,"Not suitable for baking.",Negative,https://www.amazon.com/Panasonic-Microwave-NN-SN686S-Countertop-Technology/dp/B01DEWZUG4/ref=sr_1_1?crid=1GT9LSPD3CVPW&dib=eyJ2IjoiMSJ9.I3kYMZG2GAWRnxG6WEFNBhdFIcVGXgiHM0w7kNhV1nR8e73tB220nheYC2jVLQn_-uOipLPcv3H3Y9r1elXqT-hlA7zCuWYS3TdOq365Hx8fdpsY68DW1x97rCuXGSY-VkYD0F6soUH1bty3bN3q_147zsJemzJy8wDu-daqALX6weL9j3ZCmeldlwNr6YC_65sMDbk5pUAdeeuYzgxsNSKwIY1Qns8lrtVoCs2bpEo.usg2ZqqOwdeb3YgZtuilkCCLitgSRpc-JNB0JMN2iPA&dib_tag=se&keywords=Panasonic%2BNN-SN686S&qid=1713870232&sprefix=panasonic%2Bnn-sn686s%2Caps%2C354&sr=8-1&th=1
HA005,Amazon,Panasonic NN-SN686S,Home Appliances,"Easy to clean and maintain.",Positive,https://www.amazon.com/Panasonic-Microwave-NN-SN686S-Countertop-Technology/dp/B01DEWZUG4/ref=sr_1_1?crid=1GT9LSPD3CVPW&dib=eyJ2IjoiMSJ9.I3kYMZG2GAWRnxG6WEFNBhdFIcVGXgiHM0w7kNhV1nR8e73tB220nheYC2jVLQn_-uOipLPcv3H3Y9r1elXqT-hlA7zCuWYS3TdOq365Hx8fdpsY68DW1x97rCuXGSY-VkYD0F6soUH1bty3bN3q_147zsJemzJy8wDu-daqALX6weL9j3ZCmeldlwNr6YC_65sMDbk5pUAdeeuYzgxsNSKwIY1Qns8lrtVoCs2bpEo.usg2ZqqOwdeb3YgZtuilkCCLitgSRpc-JNB0JMN2iPA&dib_tag=se&keywords=Panasonic%2BNN-SN686S&qid=1713870232&sprefix=panasonic%2Bnn-sn686s%2Caps%2C354&sr=8-1&th=1
HA005,Amazon,Panasonic NN-SN686S,Home Appliances,"Door hinge is a bit flimsy.",Negative,https://www.amazon.com/Panasonic-Microwave-NN-SN686S-Countertop-Technology/dp/B01DEWZUG4/ref=sr_1_1?crid=1GT9LSPD3CVPW&dib=eyJ2IjoiMSJ9.I3kYMZG2GAWRnxG6WEFNBhdFIcVGXgiHM0w7kNhV1nR8e73tB220nheYC2jVLQn_-uOipLPcv3H3Y9r1elXqT-hlA7zCuWYS3TdOq365Hx8fdpsY68DW1x97rCuXGSY-VkYD0F6soUH1bty3bN3q_147zsJemzJy8wDu-daqALX6weL9j3ZCmeldlwNr6YC_65sMDbk5pUAdeeuYzgxsNSKwIY1Qns8lrtVoCs2bpEo.usg2ZqqOwdeb3YgZtuilkCCLitgSRpc-JNB0JMN2iPA&dib_tag=se&keywords=Panasonic%2BNN-SN686S&qid=1713870232&sprefix=panasonic%2Bnn-sn686s%2Caps%2C354&sr=8-1&th=1
HA005,Amazon,Panasonic NN-SN686S,Home Appliances,"Great for reheating leftovers.",Positive,https://www.amazon.com/Panasonic-Microwave-NN-SN686S-Countertop-Technology/dp/B01DEWZUG4/ref=sr_1_1?crid=1GT9LSPD3CVPW&dib=eyJ2IjoiMSJ9.I3kYMZG2GAWRnxG6WEFNBhdFIcVGXgiHM0w7kNhV1nR8e73tB220nheYC2jVLQn_-uOipLPcv3H3Y9r1elXqT-hlA7zCuWYS3TdOq365Hx8fdpsY68DW1x97rCuXGSY-VkYD0F6soUH1bty3bN3q_147zsJemzJy8wDu-daqALX6weL9j3ZCmeldlwNr6YC_65sMDbk5pUAdeeuYzgxsNSKwIY1Qns8lrtVoCs2bpEo.usg2ZqqOwdeb3YgZtuilkCCLitgSRpc-JNB0JMN2iPA&dib_tag=se&keywords=Panasonic%2BNN-SN686S&qid=1713870232&sprefix=panasonic%2Bnn-sn686s%2Caps%2C354&sr=8-1&th=1
HA005,Amazon,Panasonic NN-SN686S,Home Appliances,"Overall, a solid product.",Positive,https://www.amazon.com/Panasonic-Microwave-NN-SN686S-Countertop-Technology/dp/B01DEWZUG4/ref=sr_1_1?crid=1GT9LSPD3CVPW&dib=eyJ2IjoiMSJ9.I3kYMZG2GAWRnxG6WEFNBhdFIcVGXgiHM0w7kNhV1nR8e73tB220nheYC2jVLQn_-uOipLPcv3H3Y9r1elXqT-hlA7zCuWYS3TdOq365Hx8fdpsY68DW1x97rCuXGSY-VkYD0F6soUH1bty3bN3q_147zsJemzJy8wDu-daqALX6weL9j3ZCmeldlwNr6YC_65sMDbk5pUAdeeuYzgxsNSKwIY1Qns8lrtVoCs2bpEo.usg2ZqqOwdeb3YgZtuilkCCLitgSRpc-JNB0JMN2iPA&dib_tag=se&keywords=Panasonic%2BNN-SN686S&qid=1713870232&sprefix=panasonic%2Bnn-sn686s%2Caps%2C354&sr=8-1&th=1
ED001,Amazon,Redmi Note 10,Electronic Devices,"Fast and responsive.",Positive,https://www.amazon.com/Xiaomi-Factory-Unlocked-Verizon-Cricket/dp/B09D224JV2/ref=sr_1_1?crid=12OMSCCZY5PAQ&dib=eyJ2IjoiMSJ9.nWZt4WB969oRVL386IDHqkwDfs7-rzSvBkANUYo7qrCt8R1Q_2vl3cBceGR4rc2xivNtHeA96OyJD0sf1WRywZulqhl8H_fpwSn5JyvJVw8b5Q90gfPLFRtQBZiVNuhFI86KZTY0NrqzPC0PbVb7YR8OuaBCgjwLMplaLLRvj7NO_wkPqrSAIvQ0oAaH-iGgEMIxatKUTuEHnAKf5cwZylgEkvEz84GEWfuS1K8xEDk.pD8HjnFWIWjHM269mvvmPqrGoGBmWTHqLVaClYUe4oM&dib_tag=se&keywords=Redmi+Note+10&qid=1713870349&sprefix=redmi+note+10%2Caps%2C354&sr=8-1
ED001,Amazon,Redmi Note 10,Electronic Devices,"Battery life is too short.",Negative,https://www.amazon.com/Xiaomi-Factory-Unlocked-Verizon-Cricket/dp/B09D224JV2/ref=sr_1_1?crid=12OMSCCZY5PAQ&dib=eyJ2IjoiMSJ9.nWZt4WB969oRVL386IDHqkwDfs7-rzSvBkANUYo7qrCt8R1Q_2vl3cBceGR4rc2xivNtHeA96OyJD0sf1WRywZulqhl8H_fpwSn5JyvJVw8b5Q90gfPLFRtQBZiVNuhFI86KZTY0NrqzPC0PbVb7YR8OuaBCgjwLMplaLLRvj7NO_wkPqrSAIvQ0oAaH-iGgEMIxatKUTuEHnAKf5cwZylgEkvEz84GEWfuS1K8xEDk.pD8HjnFWIWjHM269mvvmPqrGoGBmWTHqLVaClYUe4oM&dib_tag=se&keywords=Redmi+Note+10&qid=1713870349&sprefix=redmi+note+10%2Caps%2C354&sr=8-1
ED001,Amazon,Redmi Note 10,Electronic Devices,"Screen is clear and vibrant.",Positive,https://www.amazon.com/Xiaomi-Factory-Unlocked-Verizon-Cricket/dp/B09D224JV2/ref=sr_1_1?crid=12OMSCCZY5PAQ&dib=eyJ2IjoiMSJ9.nWZt4WB969oRVL386IDHqkwDfs7-rzSvBkANUYo7qrCt8R1Q_2vl3cBceGR4rc2xivNtHeA96OyJD0sf1WRywZulqhl8H_fpwSn5JyvJVw8b5Q90gfPLFRtQBZiVNuhFI86KZTY0NrqzPC0PbVb7YR8OuaBCgjwLMplaLLRvj7NO_wkPqrSAIvQ0oAaH-iGgEMIxatKUTuEHnAKf5cwZylgEkvEz84GEWfuS1K8xEDk.pD8HjnFWIWjHM269mvvmPqrGoGBmWTHqLVaClYUe4oM&dib_tag=se&keywords=Redmi+Note+10&qid=1713870349&sprefix=redmi+note+10%2Caps%2C354&sr=8-1
ED001,Amazon,Redmi Note 10,Electronic Devices,"Build quality feels premium.",Positive,https://www.amazon.com/Xiaomi-Factory-Unlocked-Verizon-Cricket/dp/B09D224JV2/ref=sr_1_1?crid=12OMSCCZY5PAQ&dib=eyJ2IjoiMSJ9.nWZt4WB969oRVL386IDHqkwDfs7-rzSvBkANUYo7qrCt8R1Q_2vl3cBceGR4rc2xivNtHeA96OyJD0sf1WRywZulqhl8H_fpwSn5JyvJVw8b5Q90gfPLFRtQBZiVNuhFI86KZTY0NrqzPC0PbVb7YR8OuaBCgjwLMplaLLRvj7NO_wkPqrSAIvQ0oAaH-iGgEMIxatKUTuEHnAKf5cwZylgEkvEz84GEWfuS1K8xEDk.pD8HjnFWIWjHM269mvvmPqrGoGBmWTHqLVaClYUe4oM&dib_tag=se&keywords=Redmi+Note+10&qid=1713870349&sprefix=redmi+note+10%2Caps%2C354&sr=8-1
ED001,Amazon,Redmi Note 10,Electronic Devices,"Overheats during heavy use.",Negative,https://www.amazon.com/Xiaomi-Factory-Unlocked-Verizon-Cricket/dp/B09D224JV2/ref=sr_1_1?crid=12OMSCCZY5PAQ&dib=eyJ2IjoiMSJ9.nWZt4WB969oRVL386IDHqkwDfs7-rzSvBkANUYo7qrCt8R1Q_2vl3cBceGR4rc2xivNtHeA96OyJD0sf1WRywZulqhl8H_fpwSn5JyvJVw8b5Q90gfPLFRtQBZiVNuhFI86KZTY0NrqzPC0PbVb7YR8OuaBCgjwLMplaLLRvj7NO_wkPqrSAIvQ0oAaH-iGgEMIxatKUTuEHnAKf5cwZylgEkvEz84GEWfuS1K8xEDk.pD8HjnFWIWjHM269mvvmPqrGoGBmWTHqLVaClYUe4oM&dib_tag=se&keywords=Redmi+Note+10&qid=1713870349&sprefix=redmi+note+10%2Caps%2C354&sr=8-1
ED001,Amazon,Redmi Note 10,Electronic Devices,"Great for gaming and streaming.",Positive,https://www.amazon.com/Xiaomi-Factory-Unlocked-Verizon-Cricket/dp/B09D224JV2/ref=sr_1_1?crid=12OMSCCZY5PAQ&dib=eyJ2IjoiMSJ9.nWZt4WB969oRVL386IDHqkwDfs7-rzSvBkANUYo7qrCt8R1Q_2vl3cBceGR4rc2xivNtHeA96OyJD0sf1WRywZulqhl8H_fpwSn5JyvJVw8b5Q90gfPLFRtQBZiVNuhFI86KZTY0NrqzPC0PbVb7YR8OuaBCgjwLMplaLLRvj7NO_wkPqrSAIvQ0oAaH-iGgEMIxatKUTuEHnAKf5cwZylgEkvEz84GEWfuS1K8xEDk.pD8HjnFWIWjHM269mvvmPqrGoGBmWTHqLVaClYUe4oM&dib_tag=se&keywords=Redmi+Note+10&qid=1713870349&sprefix=redmi+note+10%2Caps%2C354&sr=8-1
ED001,Amazon,Redmi Note 10,Electronic Devices,"Camera quality is outstanding.",Positive,https://www.amazon.com/Xiaomi-Factory-Unlocked-Verizon-Cricket/dp/B09D224JV2/ref=sr_1_1?crid=12OMSCCZY5PAQ&dib=eyJ2IjoiMSJ9.nWZt4WB969oRVL386IDHqkwDfs7-rzSvBkANUYo7qrCt8R1Q_2vl3cBceGR4rc2xivNtHeA96OyJD0sf1WRywZulqhl8H_fpwSn5JyvJVw8b5Q90gfPLFRtQBZiVNuhFI86KZTY0NrqzPC0PbVb7YR8OuaBCgjwLMplaLLRvj7NO_wkPqrSAIvQ0oAaH-iGgEMIxatKUTuEHnAKf5cwZylgEkvEz84GEWfuS1K8xEDk.pD8HjnFWIWjHM269mvvmPqrGoGBmWTHqLVaClYUe4oM&dib_tag=se&keywords=Redmi+Note+10&qid=1713870349&sprefix=redmi+note+10%2Caps%2C354&sr=8-1
ED001,Amazon,Redmi Note 10,Electronic Devices,"Comes with a lot of pre-installed apps.",Neutral,https://www.amazon.com/Xiaomi-Factory-Unlocked-Verizon-Cricket/dp/B09D224JV2/ref=sr_1_1?crid=12OMSCCZY5PAQ&dib=eyJ2IjoiMSJ9.nWZt4WB969oRVL386IDHqkwDfs7-rzSvBkANUYo7qrCt8R1Q_2vl3cBceGR4rc2xivNtHeA96OyJD0sf1WRywZulqhl8H_fpwSn5JyvJVw8b5Q90gfPLFRtQBZiVNuhFI86KZTY0NrqzPC0PbVb7YR8OuaBCgjwLMplaLLRvj7NO_wkPqrSAIvQ0oAaH-iGgEMIxatKUTuEHnAKf5cwZylgEkvEz84GEWfuS1K8xEDk.pD8HjnFWIWjHM269mvvmPqrGoGBmWTHqLVaClYUe4oM&dib_tag=se&keywords=Redmi+Note+10&qid=1713870349&sprefix=redmi+note+10%2Caps%2C354&sr=8-1
ED001,Amazon,Redmi Note 10,Electronic Devices,"Overall, a great value.",Positive,https://www.amazon.com/Xiaomi-Factory-Unlocked-Verizon-Cricket/dp/B09D224JV2/ref=sr_1_1?crid=12OMSCCZY5PAQ&dib=eyJ2IjoiMSJ9.nWZt4WB969oRVL386IDHqkwDfs7-rzSvBkANUYo7qrCt8R1Q_2vl3cBceGR4rc2xivNtHeA96OyJD0sf1WRywZulqhl8H_fpwSn5JyvJVw8b5Q90gfPLFRtQBZiVNuhFI86KZTY0NrqzPC0PbVb7YR8OuaBCgjwLMplaLLRvj7NO_wkPqrSAIvQ0oAaH-iGgEMIxatKUTuEHnAKf5cwZylgEkvEz84GEWfuS1K8xEDk.pD8HjnFWIWjHM269mvvmPqrGoGBmWTHqLVaClYUe4oM&dib_tag=se&keywords=Redmi+Note+10&qid=1713870349&sprefix=redmi+note+10%2Caps%2C354&sr=8-1
ED001,Amazon,Redmi Note 10,Electronic Devices,"Speakers could be louder.",Neutral,https://www.amazon.com/Xiaomi-Factory-Unlocked-Verizon-Cricket/dp/B09D224JV2/ref=sr_1_1?crid=12OMSCCZY5PAQ&dib=eyJ2IjoiMSJ9.nWZt4WB969oRVL386IDHqkwDfs7-rzSvBkANUYo7qrCt8R1Q_2vl3cBceGR4rc2xivNtHeA96OyJD0sf1WRywZulqhl8H_fpwSn5JyvJVw8b5Q90gfPLFRtQBZiVNuhFI86KZTY0NrqzPC0PbVb7YR8OuaBCgjwLMplaLLRvj7NO_wkPqrSAIvQ0oAaH-iGgEMIxatKUTuEHnAKf5cwZylgEkvEz84GEWfuS1K8xEDk.pD8HjnFWIWjHM269mvvmPqrGoGBmWTHqLVaClYUe4oM&dib_tag=se&keywords=Redmi+Note+10&qid=1713870349&sprefix=redmi+note+10%2Caps%2C354&sr=8-1
ED002,Flipkart,Samsung Galaxy Tab S7,Electronic Devices,"Very lightweight and portable.",Positive,https://www.flipkart.com/samsung-galaxy-tab-s7-fe-stylus-6-gb-ram-128-rom-12-4-inches-wi-fi-4g-tablet-black/p/itmd2523b61ec38b?pid=TABG3WYDH9WFJCSE&lid=LSTTABG3WYDH9WFJCSEDVVXRV&marketplace=FLIPKART&q=Samsung+Galaxy+Tab+S7&store=tyy%2Fhry&srno=s_1_1&otracker=search&otracker1=search&fm=Search&iid=ad60d61b-280e-4124-8575-4b7b32b07271.TABG3WYDH9WFJCSE.SEARCH&ppt=sp&ppn=sp&ssid=hx3tqq22z40000001713898233309&qH=6026b4f7607b67f0
ED002,Flipkart,Samsung Galaxy Tab S7,Electronic Devices,"Touchscreen is not very responsive.",Negative,https://www.flipkart.com/samsung-galaxy-tab-s7-fe-stylus-6-gb-ram-128-rom-12-4-inches-wi-fi-4g-tablet-black/p/itmd2523b61ec38b?pid=TABG3WYDH9WFJCSE&lid=LSTTABG3WYDH9WFJCSEDVVXRV&marketplace=FLIPKART&q=Samsung+Galaxy+Tab+S7&store=tyy%2Fhry&srno=s_1_1&otracker=search&otracker1=search&fm=Search&iid=ad60d61b-280e-4124-8575-4b7b32b07271.TABG3WYDH9WFJCSE.SEARCH&ppt=sp&ppn=sp&ssid=hx3tqq22z40000001713898233309&qH=6026b4f7607b67f0
ED002,Flipkart,Samsung Galaxy Tab S7,Electronic Devices,"Good for watching movies.",Positive,https://www.flipkart.com/samsung-galaxy-tab-s7-fe-stylus-6-gb-ram-128-rom-12-4-inches-wi-fi-4g-tablet-black/p/itmd2523b61ec38b?pid=TABG3WYDH9WFJCSE&lid=LSTTABG3WYDH9WFJCSEDVVXRV&marketplace=FLIPKART&q=Samsung+Galaxy+Tab+S7&store=tyy%2Fhry&srno=s_1_1&otracker=search&otracker1=search&fm=Search&iid=ad60d61b-280e-4124-8575-4b7b32b07271.TABG3WYDH9WFJCSE.SEARCH&ppt=sp&ppn=sp&ssid=hx3tqq22z40000001713898233309&qH=6026b4f7607b67f0
ED002,Flipkart,Samsung Galaxy Tab S7,Electronic Devices,"Battery lasts a long time.",Positive,https://www.flipkart.com/samsung-galaxy-tab-s7-fe-stylus-6-gb-ram-128-rom-12-4-inches-wi-fi-4g-tablet-black/p/itmd2523b61ec38b?pid=TABG3WYDH9WFJCSE&lid=LSTTABG3WYDH9WFJCSEDVVXRV&marketplace=FLIPKART&q=Samsung+Galaxy+Tab+S7&store=tyy%2Fhry&srno=s_1_1&otracker=search&otracker1=search&fm=Search&iid=ad60d61b-280e-4124-8575-4b7b32b07271.TABG3WYDH9WFJCSE.SEARCH&ppt=sp&ppn=sp&ssid=hx3tqq22z40000001713898233309&qH=6026b4f7607b67f0
ED002,Flipkart,Samsung Galaxy Tab S7,Electronic Devices,"Charging takes too long.",Negative,https://www.flipkart.com/samsung-galaxy-tab-s7-fe-stylus-6-gb-ram-128-rom-12-4-inches-wi-fi-4g-tablet-black/p/itmd2523b61ec38b?pid=TABG3WYDH9WFJCSE&lid=LSTTABG3WYDH9WFJCSEDVVXRV&marketplace=FLIPKART&q=Samsung+Galaxy+Tab+S7&store=tyy%2Fhry&srno=s_1_1&otracker=search&otracker1=search&fm=Search&iid=ad60d61b-280e-4124-8575-4b7b32b07271.TABG3WYDH9WFJCSE.SEARCH&ppt=sp&ppn=sp&ssid=hx3tqq22z40000001713898233309&qH=6026b4f7607b67f0
ED002,Flipkart,Samsung Galaxy Tab S7,Electronic Devices,"Not enough storage space.",Negative,https://www.flipkart.com/samsung-galaxy-tab-s7-fe-stylus-6-gb-ram-128-rom-12-4-inches-wi-fi-4g-tablet-black/p/itmd2523b61ec38b?pid=TABG3WYDH9WFJCSE&lid=LSTTABG3WYDH9WFJCSEDVVXRV&marketplace=FLIPKART&q=Samsung+Galaxy+Tab+S7&store=tyy%2Fhry&srno=s_1_1&otracker=search&otracker1=search&fm=Search&iid=ad60d61b-280e-4124-8575-4b7b32b07271.TABG3WYDH9WFJCSE.SEARCH&ppt=sp&ppn=sp&ssid=hx3tqq22z40000001713898233309&qH=6026b4f7607b67f0
ED002,Flipkart,Samsung Galaxy Tab S7,Electronic Devices,"Stylus support is great.",Positive,https://www.flipkart.com/samsung-galaxy-tab-s7-fe-stylus-6-gb-ram-128-rom-12-4-inches-wi-fi-4g-tablet-black/p/itmd2523b61ec38b?pid=TABG3WYDH9WFJCSE&lid=LSTTABG3WYDH9WFJCSEDVVXRV&marketplace=FLIPKART&q=Samsung+Galaxy+Tab+S7&store=tyy%2Fhry&srno=s_1_1&otracker=search&otracker1=search&fm=Search&iid=ad60d61b-280e-4124-8575-4b7b32b07271.TABG3WYDH9WFJCSE.SEARCH&ppt=sp&ppn=sp&ssid=hx3tqq22z40000001713898233309&qH=6026b4f7607b67f0
ED002,Flipkart,Samsung Galaxy Tab S7,Electronic Devices,"Overall performance is good.",Positive,https://www.flipkart.com/samsung-galaxy-tab-s7-fe-stylus-6-gb-ram-128-rom-12-4-inches-wi-fi-4g-tablet-black/p/itmd2523b61ec38b?pid=TABG3WYDH9WFJCSE&lid=LSTTABG3WYDH9WFJCSEDVVXRV&marketplace=FLIPKART&q=Samsung+Galaxy+Tab+S7&store=tyy%2Fhry&srno=s_1_1&otracker=search&otracker1=search&fm=Search&iid=ad60d61b-280e-4124-8575-4b7b32b07271.TABG3WYDH9WFJCSE.SEARCH&ppt=sp&ppn=sp&ssid=hx3tqq22z40000001713898233309&qH=6026b4f7607b67f0
